"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TPRG1",148.580512380262,-0.517127963216242,0.169802952245429,-3.04545920066689,0.00232325296866734,0.0122931685115973
"PDCD6P1",108.26296836985,-0.119662941409597,0.113837166424159,-1.05117638789191,0.293177585643006,0.472371879961491
"MORN2",14.0953152971245,0.381058767613272,0.188469188669611,2.02186240787227,0.0431905683064158,0.118192799401087
"RTP5",20.4469740283955,-0.836795422356063,0.321156595174286,-2.60556823347174,0.009172200239566,0.0365175358085625
"MEIS3P2",22.4870998099982,2.28483867976489,0.423189253097964,5.3990942894667,6.69781674573226e-08,3.55385539218254e-06
"S100A3",2.96276004533392,0.308889370434903,0.337708776815948,0.914661956219304,0.360369122245098,0.538513108367455
"UBQLN2",1031.00228126355,-0.058615481364084,0.0680129366634178,-0.861828414411219,0.388781946319648,0.565063788175262
"RILPL1",131.597613713444,0.105502236276479,0.0856420845799903,1.23189710752474,0.217987522043072,0.385250702809506
"C19orf67",6.55664347841401,0.573704810691441,0.297919368172204,1.92570497920708,0.0541412218174572,0.139818779411507
"ZNF490",129.090129189695,-0.222891893181585,0.085390753851709,-2.61025793926896,0.00904739758077197,0.0361331029292433
"CLCN1",4.28909459044143,1.27579877723448,0.458536330917907,2.78232866451512,0.00539703538580761,0.0239743307994556
"ARL4C",4674.1886134133,-0.747951145765935,0.155352655839295,-4.8145372328855,1.47541394321447e-06,3.93694464476741e-05
"TMEM221",10.085165161024,-0.352413633106481,0.222113952303019,-1.58663438047197,0.112595476049332,0.240474853180713
"TREML4",66.7418376904483,1.41198114968549,0.333770498211911,4.23039530830262,2.33280995314943e-05,0.000333250295292339
"RAB42",4.34092901685919,0.324740318891545,0.312981125617771,1.03757157320769,0.299469558002956,0.478901734839727
"ZFTA",123.654124545834,-0.111570888661022,0.107416697338751,-1.03867360871439,0.298956559152787,0.478347112574373
"SCGB1C1",6.89755284765358,1.47845435373887,0.483754353156467,3.05620888802767,0.00224155032057699,0.0119531280676381
"GPR89B",253.077632373653,-0.189386773389111,0.104643326803714,-1.8098313497272,0.0703219447334135,0.169603450284986
"ALOX15P2",0.849648143426674,0.219877363202733,1.07914242477357,0.203751940573431,0.838547350774254,0.906150558124332
"EYS",290.221713214297,-0.065198345385365,0.13374637670441,-0.487477470357634,0.625920004947463,0.762142853362075
"C6orf132",11.613318428792,-0.400235085382222,0.242204160654326,-1.65246990101643,0.0984387960660083,0.217405427798293
"OR2AG2",1.36354723598071,1.20735480991093,0.651289965152672,1.85378997759916,0.0637692129048523,0.157849880121782
"MAPK12",48.7190558205009,0.628470233654879,0.125915954712699,4.99118825004226,6.0008976165608e-07,2.02063859075684e-05
"NUTM2G",210.330563254412,-0.0602103800018768,0.110516103185919,-0.544810921360356,0.585883566530271,0.731655464753746
"COL4A5",1.46283666215681,0.512920280805679,0.694292524662192,0.738766820304224,0.460048602669608,0.628761304663525
"AGRN",149.483623009132,0.295391667430656,0.210430056491847,1.40375226027704,0.160392634403372,0.310823999414361
"NHS",114.574732941069,0.369471829491988,0.148472849997477,2.48848075252995,0.0128290181194452,0.0472531396760373
"CIMIP2A",17.6721004807832,1.38894358570157,0.221955139403902,6.25776717507789,3.9052825041184e-10,8.02953977721772e-08
"TMPPE",488.78679271492,0.444729261464638,0.112698595247774,3.94618282940329,7.94069888255858e-05,0.000875339463224313
"ZNF626",159.329048625284,-0.484479058705218,0.158448500701632,-3.05764369217681,0.00223084657398421,0.0119081907523664
"HEPACAM2",4.45435528343854,3.34605087767186,0.826813434331357,4.04692369370825,5.18951489913413e-05,0.000621446433163082
"ZC3H6",894.856560463137,-0.305509665013133,0.0865092171715164,-3.53152733317905,0.000413167158931558,0.00317464575771636
"LINC00265",132.871362614558,0.0742186908655532,0.102550522831524,0.723728059265809,0.46923270324866,0.636590445370708
"LAMTOR4",593.094095924696,0.418007130481624,0.118770692921368,3.51944676081301,0.000432447819232384,0.00328443548195361
"PRKAR1B",282.285947947659,1.09000084892086,0.25189230927691,4.32724941880857,1.5098295904759e-05,0.000235557966188882
"NUTM2B",47.0653618302895,-0.575884880099174,0.282643378730075,-2.03749644759641,0.0416003175716471,0.115044346002873
"NCR3LG1",108.549318058072,-0.560458064035874,0.123875977513311,-4.52434826579392,6.05818969936951e-06,0.000115774267549445
"DCUN1D3",249.357751515996,0.247880671566036,0.0952809104426577,2.60157748718425,0.00927960990731286,0.0368750400251252
"ZNF793",122.158935678892,-0.275460910586007,0.184836616827717,-1.49029405165298,0.136146935851576,0.275621242970557
"TUBB4B",783.711279259314,0.521245582107057,0.138947088291504,3.75139622223326,0.000175852539976231,0.00161722535566
"AGAP4",239.143329402644,0.0263464111932518,0.093560744436844,0.281596852951895,0.778252653576478,0.868366002069085
"SLC9A3-OT1",13.503723293056,0.0446680214415078,0.220031778440115,0.203007137233429,0.839129453663153,0.906382866308142
"COMMD6",473.810824689706,0.0185935099706261,0.075281584330386,0.246986167148466,0.80491892951532,0.885557199770502
"IL17REL",2.96504746302205,0.267501192825743,0.424588380027411,0.630024761413568,0.528678383807847,0.687819537984582
"HYKK",17.2057536794076,-0.344363476383328,0.230756558681486,-1.49232367803965,0.135614312348483,0.274881294319238
"C15orf62",110.418257294929,-0.0361529806806876,0.108659809738133,-0.332717135874021,0.739347813273594,0.842481144245847
"RUFY4",57.4635844267803,0.487170022810379,0.242158728511775,2.01177973556584,0.0442431610084018,0.120286141990912
"ZNF383",343.693416238686,-0.150618143692172,0.09283226246098,-1.6224762781741,0.104701408332775,0.228190803623617
"HES4",45.007095821804,-0.104736659531127,0.261766278623416,-0.400115171755198,0.68907169009659,0.806912935649341
"ZNF669",120.728350024164,-0.0709588171868533,0.080404534779313,-0.882522576389684,0.377494276538361,0.554892008178564
"PEAK3",357.432700073554,0.34843138183084,0.159420952557632,2.18560594602443,0.0288444472297359,0.0877450370946313
"CENPP",87.4268641899254,-0.0462180589251217,0.0998996144574971,-0.462645017962361,0.64361883469772,0.775447574963726
"PLSCR1",1466.32201733783,1.19826383046512,0.208581359720374,5.74482701652495,9.20150042408932e-09,7.59374385743201e-07
"C3orf62",307.939005891288,0.132092104853173,0.0726996448685932,1.81695667278613,0.0692237478532739,0.1676924537729
"ENO4",20.0368446664815,1.33451269335332,0.306947385051225,4.3476920095951,1.3757761304083e-05,0.000220468842943927
"ZNF559",291.754648569799,-0.215360479401771,0.11649322635413,-1.84869529449801,0.0645018235414356,0.159184223825118
"SBK1",626.749750075067,-0.769150310909562,0.1891331091936,-4.06671425319955,4.76806483629073e-05,0.000585282500267074
"OR6N2",6.31583824215377,0.656666807890628,0.391595100859428,1.67690251090846,0.0935615470790982,0.209748374818679
"GTF2F2",357.832129926202,0.036127358667445,0.0693713086355469,0.520782429768563,0.602518344242144,0.744156204409123
"CIBAR1",177.204902220132,0.268394346073385,0.155507320869212,1.72592740054416,0.0843604745242299,0.19420703862281
"FOCAD",782.405693952588,0.10795031418208,0.0743392731090788,1.45213034332045,0.14646536631218,0.290909475197246
"ZP3",29.8017573805787,0.188837010395022,0.270627189764206,0.697775454711527,0.485317631547474,0.650214941777707
"H3-5",4.09766160932151,0.0818201426746816,0.430958491685318,0.189856202518979,0.849421813492758,0.912719216140695
"GPAT2P2",8.99535064931744,-0.843130920208053,0.333680080587942,-2.5267643148565,0.0115118727779601,0.0434369009226389
"JAKMIP3",15.4801053050946,0.19914603757654,0.173899396521297,1.14517957830953,0.252134776064866,0.426986293809512
"PPP3R2",2.9685209302113,-0.621943227346175,0.40777494436424,-1.52521197278524,0.127206235252842,0.26208827854363
"PDCD1",94.3267363348018,-0.198952728430334,0.2335278996628,-0.851944151930496,0.394245089828525,0.569731780895594
"GPR21",2.34025829629056,0.580832623473365,0.45935241680317,1.26445970942229,0.206065073274556,0.370521317042748
"DYNLT4",62.5100036063407,0.259900683332893,0.201199065146197,1.29175890128536,0.196440652291382,0.359279101363992
"SELL",6513.95565018655,0.633445634733863,0.15541075177364,4.0759447303652,4.58279038698924e-05,0.000567565609180915
"CHM",528.473214112427,-0.0394162106414693,0.106556155640407,-0.369910216867119,0.711449388620503,0.822948388645416
"BLOC1S5",248.283026809149,-0.0142165227296344,0.0831506699871129,-0.170973038844277,0.864244965307352,0.921715925265054
"SRP72P2",78.049515397352,-0.336529649412176,0.102833967148975,-3.27255340567234,0.00106580735129748,0.00666578264141183
"CERKL",1361.83651762346,-0.124507744167976,0.0979523042840443,-1.27110582112419,0.203691004721859,0.367823556810636
"ACTBP11",11.5299129155174,0.733909701440345,0.225779718817458,3.25055636212263,0.00115179435392463,0.00709185036956585
"SLC24A5",1.88517265952548,-0.790213273984048,0.543596464305365,-1.45367625779874,0.146036083616091,0.290207018770395
"IER5L",54.3687137728928,0.955877026374758,0.249287949511206,3.8344293346269,0.00012585614703461,0.00124523746958564
"H2AX",203.748648195649,0.133276313596159,0.113637527305506,1.1728195496357,0.24086817669802,0.413378474661053
"ACTMAP",139.585528992832,0.379636576405626,0.127143931375685,2.98588042935274,0.00282763181971488,0.0144378504533025
"LCTL",6.68733800551168,-0.0558579673503647,0.237916185006256,-0.234780022842481,0.814379473863851,0.891434383043788
"MIR3667HG",452.014883340779,-0.016151865125776,0.170957911926244,-0.0944786055455823,0.924728976717424,0.956644959361752
"COL25A1",5.73643915019395,0.100199014653395,0.379237771732797,0.264211589988967,0.791616880784529,0.876832781659747
"FAM83G",175.712560367164,-0.538946763866729,0.179538930383131,-3.00183788951306,0.0026835504047237,0.0138297455671268
"CFAP77",3.0309711493759,0.0439810480900156,0.39073995871739,0.112558357825455,0.910380700812392,0.948823117370797
"SRSF10",2433.93048983599,-0.239837066118823,0.0615968982111469,-3.89365492555631,9.87450888656166e-05,0.00103265300018048
"HBA2",7423.96970476106,7.01185267454171,0.788307023346911,8.89482456311442,5.85116595367362e-19,1.28625617292397e-14
"DUSP28",163.470569788314,0.148191881176654,0.0736250660547264,2.01279114733155,0.044136605628395,0.120070225229307
"CCDC9B",167.871040335025,0.841771816560089,0.202918054495473,4.14833376287307,3.349039010582e-05,0.000443227990434955
"NBR1",2321.67103047899,0.151852234096382,0.068156472986907,2.22799431134814,0.0258808943484596,0.0807021306779049
"OR2G6",4.77496741575649,0.479366500927984,0.413109848140911,1.16038507211882,0.245892061785091,0.41931297384383
"RALGAPA2",2099.34280940331,0.406313109557383,0.100200427386537,4.05500375751868,5.01334968888207e-05,0.000606979056969381
"NDOR1",358.388888740693,0.171188999662551,0.0777214763693954,2.20259582884044,0.0276232481775912,0.0848144212044759
"FBLL1",0.939464870824166,1.64707533760523,0.802031807743913,2.05362844927359,0.0400116664718618,0.111933395524485
"NKAIN2",6.16451302621197,1.25837683911693,0.340655224814972,3.69398954558945,0.000220762881911394,0.00193592065676145
"PAQR9",1.72986181688181,3.87502859900252,1.81226166815587,2.13822797617614,0.0324982448376689,0.0956994350539438
"CLEC20A",1.8764501653406,0.269326015781487,0.663417036476147,0.405967891949321,0.684766192325957,0.804407278318734
"CFAP54",10.2045598184938,0.407103990643339,0.290183959206068,1.40291693502687,0.160641610239783,0.311097048238307
"NPIPP1",16.0597640014628,-0.516752738804812,0.222748586481038,-2.31989233677495,0.0203467022361229,0.0669666479532612
"CLN3",217.424554355321,0.40082660967865,0.0996934223743108,4.02059233330057,5.80519900344312e-05,0.000678934091677441
"FAM72B",9.34976303383118,0.486301813051759,0.237217482660531,2.05002518194529,0.0403619735189507,0.112620323057603
"ASAH2",9.54672008743255,-0.166854563482099,0.258733565772415,-0.644889513983145,0.518998787547695,0.679472788456632
"SUMO2",1081.53580169941,0.0689228561412358,0.0996678060968859,0.691525767851624,0.489235193186574,0.65363820078327
"NANOS1",20.7107078454533,1.11717264601916,0.192585977074842,5.80090338345355,6.59585983556925e-09,5.81951955147466e-07
"GOLGA8M",6.70346924779117,-0.369060868892521,0.342217684841601,-1.07843891546208,0.280837928104211,0.459275140524871
"ZNF177",3.10010623137374,-0.605429866325192,0.366299379578206,-1.65282798737564,0.0983658763850624,0.217324259755942
"RTL6",567.167468719166,-0.448429117873572,0.121607381190053,-3.68751562187453,0.000226454195169704,0.00197904637812825
"DPYD",4984.26791900229,0.795107950562769,0.141818672548039,5.60651102056705,2.06445836148883e-08,1.45383324612736e-06
"PTAR1",2424.73747655158,-0.08468493171021,0.0586012808751623,-1.44510376642813,0.148428741211719,0.293719777659488
"CC2D2B",127.384724177562,0.490606894235153,0.136086345894186,3.60511476012903,0.000312015020134878,0.00254655400891052
"SAXO2",9.15733777917352,0.227775883279071,0.309649380661406,0.735592891523132,0.461978489896149,0.630297269138438
"RHCE",32.2488668153767,0.411774097936454,0.242984717853499,1.69465018859631,0.0901418001821975,0.204068558257535
"IDO2",2.80440179810155,-0.0872426371443051,0.444948127343779,-0.196073725863553,0.84455246080838,0.9095666479981
"PARVB",654.778841403403,0.9829979910368,0.19509612211558,5.03853167544995,4.69116791677022e-07,1.67417123409412e-05
"TEKT4P2",7.30339103334902,0.389197182031974,0.516853129156371,0.753013109676316,0.45144203621149,0.621015962358315
"SLC4A5",45.3557012373163,-0.184197673044356,0.144358752632459,-1.27597163099163,0.201965547645153,0.365863957770027
"UROS",389.33341643261,-0.0343038513603312,0.0605686043109046,-0.566363576486693,0.571146649796957,0.720889134559412
"CYP51A1-AS1",3.50797302413591,0.297523978367372,0.384968993192029,0.772851797492588,0.439610094599148,0.610443076970087
"ZDHHC9",69.0465980057239,0.0566828872775636,0.124261531979299,0.45615796276362,0.648276391795111,0.778377848180709
"ZBED10P",157.773788044788,-0.143543727072159,0.139656771502088,-1.02783220267993,0.304028765452116,0.483372991634309
"QRFP",15.0716498359059,0.219345805210717,0.15988076425876,1.37193367962462,0.170084084591861,0.324031352993723
"OR13D3P",5.84556620527428,0.501984138971841,0.338654722216769,1.48228890973659,0.138263437939799,0.278803016539202
"SMIM15",352.957852859243,0.192356728690893,0.0934476758621331,2.0584431545915,0.0395476127726229,0.111061271576581
"OSTN",2.59733926710941,-0.435046320343858,0.500203611221341,-0.869738463666046,0.384443347160971,0.561424992859131
"FAM221A",104.56956024347,0.0632417231131652,0.0968220384920637,0.653174877312142,0.51364354444504,0.67450864173588
"TMEM120B",253.051920190341,-0.336879292616593,0.140279698349161,-2.40148287015908,0.0163287735561978,0.0566260884577905
"FSIP2",63.4337168900838,0.142073027937153,0.233348967940358,0.608843609599618,0.542628104589006,0.698002457405632
"RBM34",116.923015224457,-0.234367336961214,0.110927684205593,-2.11279392191077,0.0346184101389662,0.100478037393511
"NOXA1",137.494094479262,0.0246461738445859,0.132780162909047,0.18561638504291,0.852745603455761,0.914328153670404
"TMEM198",3.11333702615194,0.396337389050685,0.349459298508854,1.13414463641935,0.256733882713311,0.432579779843575
"BCL2L15",87.3072300538218,0.715083619802426,0.23587888132213,3.03157118515356,0.00243284548300919,0.0127500149710368
"FZD9",0.965684249100228,1.02143711216789,0.823203458556627,1.24080760539909,0.214676831008539,0.381388427210912
"SPRED3",17.0579157778551,-0.169623799784425,0.203079089243486,-0.835259801569482,0.403571445463435,0.577806717615766
"PLET1",20.056352389981,-0.0387101512291547,0.168412043749964,-0.229853817857744,0.818205363507051,0.893858015600378
"SKOR1",66.9289652533516,-0.177629008863193,0.195611443408761,-0.908070641307057,0.363840900525679,0.541963860751544
"ZNF548",348.413017820054,-0.286108259040396,0.0968518862096915,-2.9540804029459,0.00313602289428906,0.0156278587339729
"MTF1",998.681252309357,0.381045837365972,0.112483934380066,3.38755787185106,0.000705178384425387,0.00481579117335345
"ZNF322P1",4.05956030815675,0.226831375933376,0.313392005132274,0.7237943923861,0.469191972519833,0.636590445370708
"TMEM201",130.924928261573,-0.363562567375433,0.106556605984147,-3.41191955221925,0.000645071477252298,0.0044932564967229
"NHLRC3",784.931904533562,0.30789980836061,0.075680588647819,4.06841191198218,4.73346491598322e-05,0.000581986593559429
"ZDHHC11",37.5279685934511,-0.159739943705893,0.172917797279255,-0.923791224612463,0.355595024959327,0.533952986039982
"CALHM6",53.3430117994263,0.103388558729896,0.190675590460931,0.542222307952312,0.587665369336226,0.732767929666158
"CNR2",247.017742677605,-0.405919548705073,0.278160603168943,-1.45929921088981,0.144482772507762,0.287890394160141
"LINC00910",87.3203084991697,-0.0416022800197792,0.112385831205997,-0.370173709384455,0.711253064280403,0.822844984761659
"SLX4",333.296668472103,-0.0292223333843377,0.0686659473008717,-0.425572420290003,0.670419440433793,0.794198203318555
"ENTPD8",13.493996401483,-0.189478843821901,0.196623607933563,-0.963662735178391,0.335215043016561,0.515446848997421
"RPL14",3988.58421562248,-0.131708089263489,0.0945878333944933,-1.39244218349076,0.163788538045313,0.31551969667956
"BEND4",80.4769155269443,-0.306161933763876,0.229663068714952,-1.33309171333886,0.182501708445602,0.340930424441091
"RPSAP47",84.6287207341772,-0.106232467591865,1.11736379795157,-0.0950741985614872,0.924255891789455,0.956315810393942
"FAM78B",3.57027398987972,0.238673251600956,0.333956007088638,0.714684708568837,0.474803888643725,0.641842321554899
"ZNF563",47.7994890823048,-0.0908297032916866,0.20705767902919,-0.438668605373878,0.660901678410877,0.787255128504542
"TMC3",15.3818749587805,-0.0820711959624043,0.259790795803562,-0.315912639277881,0.752068818101035,0.851248009006175
"FBF1",76.9967511162162,-0.421206926548893,0.140619533402295,-2.99536569605784,0.00274115985314195,0.0140774819576612
"ASTL",24.0386947306505,0.175051291054528,0.245709661705159,0.712431451981658,0.476197645002296,0.642896134672737
"MSL1",2151.36393586028,0.0145812050907659,0.0787370693790023,0.18518856754217,0.8530811357824,0.914577097241171
"LRRK2",6280.67337723541,0.718262776281324,0.145580492277732,4.9337844998563,8.06514227165701e-07,2.52975266909777e-05
"INSYN2A",9.29977051806068,1.54514142964513,0.375062211819641,4.11969369601051,3.79376389851812e-05,0.000488879658953975
"TRMT2B",682.834444193067,-0.184926560824304,0.0739399145710081,-2.50103833494032,0.0123829773684135,0.0459927746515847
"HACD4",1984.22313772385,0.426304056971088,0.11012274050244,3.87117188535316,0.000108313380143191,0.00110560306646161
"USP32P1",1.88027587231436,1.10050471921637,0.823698499676638,1.33605283929544,0.181532003138635,0.339697624595847
"FAM120AOS",712.95483352993,0.162631983131582,0.0522317412417593,3.11366190873908,0.00184781095201533,0.0103581768751239
"UTS2B",19.6963797852058,-0.0687999040730417,0.219550220905715,-0.313367501017399,0.754001472109382,0.852806773071456
"NOC2L",609.166718856897,0.0263662831364412,0.0773380745710085,0.340922414770397,0.733161990063616,0.838319460413296
"MSANTD1",49.2435935054089,0.219658416154842,0.146551057339994,1.49885248282611,0.133911905772246,0.272534102176164
"DHFRP1",33.357840170798,0.591509211044313,0.164311772979732,3.59991983725522,0.000318315297948469,0.00259107977418075
"NELFB",704.404935552704,0.0449397101201417,0.0990755261428206,0.453590426109467,0.650123645591888,0.77972162584803
"LIPI",1.64263432975716,-0.261752201445426,0.588434167562547,-0.4448283527275,0.656443803040227,0.784136730802487
"LRRC66",6.41540506709006,-0.784225531985457,0.291559985641169,-2.68975706752375,0.00715040507934424,0.0300332735229373
"ZNF292",3214.30442167247,-0.144281650370485,0.0573079570753239,-2.51765475047112,0.011813905962599,0.0442862813782728
"HUS1B",25.8283980327908,0.0333058853838009,0.147236747078337,0.226206338055544,0.821040941311704,0.8953417055702
"KCTD21",110.725506088158,0.124396754370485,0.085278389378241,1.45871369379105,0.144643925493502,0.288086863541288
"ADAT2",246.427085565893,-0.0977003548484064,0.10015919075602,-0.975450721106537,0.329336734538258,0.509778773729795
"KIR2DL4",15.5188191464496,-0.184350297420344,0.320927494893874,-0.574429739905288,0.565677032767984,0.716366625086952
"SHLD2P3",6.08980258555918,0.727784720652127,0.333946609196267,2.17934454373931,0.0293060825104624,0.0887587264614702
"ZNF567",178.980104211469,-0.311807576667901,0.104068407169964,-2.99617900520623,0.00273385897837302,0.0140462526894185
"NDUFA4",628.373949557838,0.15968564685535,0.0950889517323181,1.67932913284055,0.0930879162603157,0.20888993720937
"ANKDD1B",26.6532089316465,0.468780160294651,0.222847191087877,2.1035946560789,0.0354138205102485,0.10224517322629
"ALKBH2",44.1440861770121,0.0179337559626127,0.114789328080769,0.156231909903628,0.875850225089247,0.927875949340997
"RNFT1",276.699549897299,0.17672883999585,0.0972017130688733,1.81816589868768,0.0690387803859947,0.167385242654105
"RNF222",12.2482854157544,0.412737453796415,0.212270692642888,1.94439208096796,0.0518481880917557,0.135631043437118
"RELN",2.06653925223196,0.978480898000918,0.705603346145799,1.38672939030923,0.165524295100749,0.31794738672934
"FAM111B",57.7287532580146,0.0175970021027799,0.289416569019653,0.0608016402184111,0.951517184034813,0.971816104756894
"H1-0",366.726616465086,1.14522619977845,0.265232305016611,4.31782319920166,1.57575570496811e-05,0.000243044222196957
"LITAF",3331.73264475288,-0.310180321681848,0.106312661379392,-2.91762352345715,0.0035270991670644,0.0171390672334161
"VSTM1",126.902353282044,0.996950892528419,0.400000278243667,2.4923754976018,0.0126891808593764,0.0468279578252756
"TMEM120A",220.598505620875,0.430021914484041,0.108968076899965,3.94631094461556,7.93645331058333e-05,0.000875339463224313
"ARID2",2265.22875013843,-0.0785097260577189,0.0579212642063226,-1.35545601660312,0.175272312838735,0.331192369614891
"RIMKLBP1",19.9056801714239,0.0509105358398831,0.178993353926228,0.284426961801419,0.776083199313642,0.866966329377829
"SF3B3",2398.60746488296,-0.100983376149652,0.0471300115456625,-2.14265545111979,0.0321407750250877,0.0950112666595274
"BLOC1S3",253.273286896724,-0.131626452829947,0.0801954629808111,-1.64132044304603,0.100730914674649,0.221346110871378
"ANKRD34B",45.9883217291878,2.89878287520793,0.332852610948949,8.70890832715303,3.06815280548236e-18,2.35511409348826e-14
"PLAC9",77.0252208661936,-0.0557900395331174,0.110117641285472,-0.506640342835582,0.612407196215345,0.751844330797961
"NKAPL",3.70475645375184,0.87209755121985,0.441459911653713,1.97548526649445,0.0482131049840806,0.128650218027046
"UBE2Q2P1",80.8674775051493,-0.0195671988655204,0.136855270466499,-0.142977313177795,0.886308098551788,0.933749789251101
"CLDN4",5.46791653494275,-0.270940708958036,0.335365693991658,-0.807896316803279,0.419150271789756,0.592086397912802
"ZNF573",206.195119929052,-0.273803106156151,0.132308211823894,-2.06943395562319,0.0385053828978337,0.108784438396677
"ABCA15P",18.3161767946976,0.111659086667502,0.180615286151435,0.618215041742826,0.536433596070347,0.693793476568827
"GRAPL",7.00693745865033,-0.485309392568593,0.380060300682945,-1.27692734994032,0.201627897291452,0.365453539459076
"FAM47E",3.09303271415135,0.795257278361848,0.440336753940596,1.80602066769365,0.0709151113056125,0.170640875981781
"JPT1",387.223121754372,0.0901215493099306,0.0897322467881038,1.00433849074064,0.315215486847399,0.49602174601079
"ZNF527",137.388539577701,-0.310958463374979,0.118009754295368,-2.63502339473293,0.00841314842940647,0.0341087996535867
"ZAR1L",3.94595532970048,0.00993463556226631,0.346347137822886,0.0286840411753212,0.977116584428525,0.986637839989191
"S100A13",16.4476356886947,0.0588858671298381,0.156625073242283,0.37596705247025,0.706941390384909,0.819916713058861
"ZNF33A",1371.66823653972,-0.0802231679844269,0.0726700868598716,-1.10393659139447,0.269620644544378,0.447096147660973
"ZNF600",528.896497770727,-0.704425160027574,0.152606024332945,-4.61597216169335,3.9125939598141e-06,8.31173558178958e-05
"BTBD8",136.560567761675,-0.122789585894034,0.080930045056874,-1.51723115695467,0.129208332492135,0.264999063112654
"DPY19L2P1",2.93428134668383,0.419577862266423,0.370283532063126,1.13312590470508,0.257161384262226,0.433173312617258
"MAOA",2.59207261004483,1.6222796396126,0.663732101570289,2.44417836017654,0.0145182470536165,0.0517853459031415
"PAX8-AS1",342.457594688245,0.135314519124728,0.433398634167885,0.312217225567701,0.754875441873743,0.853413321822627
"C15orf61",65.6040882800835,-0.188218382861779,0.0996230838415964,-1.88930492415846,0.0588509821203712,0.148941687687428
"NUGGC",147.000070337211,-0.0746365802679667,0.217025299486054,-0.343907279219135,0.730916017386887,0.836572054519625
"LINC00943",177.639829897037,-0.865630498891532,0.249712514765854,-3.46650827533895,0.00052726550398594,0.00382613463365832
"TSPYL1",1348.3394015304,-0.590936563426716,0.0772328402339676,-7.65136387107537,1.98858755024765e-14,2.05226865307844e-11
"TRIM64B",9.86048290983054,-0.191434965823133,0.70441445582205,-0.271764675243254,0.785802968330977,0.873194858376338
"PNRC2",2010.16240515329,-0.109738589670704,0.0669160949977003,-1.63994312092592,0.101016993921497,0.221795095580032
"DRICH1",11.9701421159928,-0.369160213047264,0.364124233843218,-1.01383038736778,0.310663692754933,0.490905339790064
"GJB5",2.96030311310045,1.2087496213028,0.511723527131959,2.36211461309477,0.0181710234299285,0.0614362542276307
"FHIT",185.307998255449,0.218218742168001,0.304481203174766,0.716690356884686,0.473565177298653,0.640907818645346
"ALKAL2",23.2930955155849,0.146466469122364,0.233774889684738,0.626527807669527,0.530968803390761,0.689513878333189
"ZKSCAN3",182.254244679436,-0.27123754025441,0.120187739105974,-2.25678211664544,0.0240216927331211,0.0762469386985959
"RRP7A",651.318790849398,0.054781542829504,0.0979126499775863,0.559494026992879,0.575824606508405,0.72427840499648
"LIN54",520.536751030644,-0.14880520614707,0.0642043105385262,-2.31768248734295,0.0204665834860213,0.0672715507445188
"FAM53B",2523.83224740745,-0.16547954144156,0.108567221341049,-1.52421273564448,0.127455577627225,0.262456142501989
"BNIP5",1.22757212913943,-0.24495173627431,0.769879257094338,-0.318169029775917,0.750356723689848,0.850145861408601
"KAZN",9.00833118900178,1.00111164663323,0.35351705981268,2.8318623354802,0.00462777681135461,0.0213136888823748
"SLC35E2B",1816.96177929315,-0.00751850345528419,0.118589717424898,-0.063399286367687,0.949448555505892,0.970305833053285
"RPS2P46",1249.12191092886,0.0278213722201993,0.151842329751704,0.183225404047036,0.854621162223219,0.915509800231617
"TOGARAM2",244.107466646924,-0.517932903199847,0.194950413466663,-2.65674175288895,0.00788998575343079,0.0324205178434446
"NEMP2",660.480658961943,-0.333789078754743,0.0986429772692572,-3.38380985646478,0.000714874922341878,0.00486326136238959
"ALG1L1P",3.98557710586897,-0.485742987163575,0.41279200186534,-1.17672577222568,0.239304977789483,0.411278082583492
"KIAA0408",3.58047229841356,0.0181293446190418,0.310914377355557,0.0583097660945711,0.953501888534109,0.972462973965342
"GSPT2",106.192300409427,-0.240285051797169,0.111843643179851,-2.14840150915665,0.0316818730089582,0.0940410120714473
"C8orf76",94.973915292996,0.115690409481754,0.0891313073175107,1.29797725359993,0.194295151403954,0.356711754769231
"CXCL17",11.549578908038,-0.472324627277968,0.19752911671447,-2.39116457935018,0.0167950223547009,0.0578889050717037
"HMGB1",4022.95085010627,0.048393450662088,0.0943929772826048,0.512680625775813,0.608174744306307,0.748933048763938
"MMP23B",44.6745230448535,-0.664702252300143,0.224157614561413,-2.96533425197579,0.00302354222830898,0.0151970354846156
"SH2D5",6.30692685720361,0.160671520173825,0.303381933571249,0.529601477195715,0.596388269950111,0.739321117593193
"SPATA41",16.8627273248533,0.172677105663759,0.166449464741348,1.03741460467949,0.299542674792576,0.478952139641956
"ZFP92",73.1128248759492,0.371049474719748,0.186206947407622,1.99267256074765,0.0462973139154313,0.124461188984888
"USP32P3",30.9911099297828,0.814809337892495,0.213555375416566,3.81544756859017,0.000135936318751064,0.00132361164828732
"NCR1",366.939058901193,-0.726092031452377,0.209501268022274,-3.46581210847459,0.000528632567489067,0.00382950949611975
"GJB4",0.952746829379664,0.63730124555238,0.912026920979398,0.698774598526107,0.484692905426991,0.649831638691939
"OR2L13",4.32727061239673,0.857898453202479,0.420540415850075,2.03999050000541,0.0413512719424368,0.114506624614049
"BLOC1S2",450.691145112095,0.241398649102931,0.112191065382798,2.151674451787,0.0314230036958531,0.093417109360716
"SYCP2",174.252250035348,-0.123815458332978,0.123744951002608,-1.000569779452,0.317034846524742,0.497572230315228
